model_id, num_trees, num_try, sample_prop, seed, variance_accounted, age, Agreeableness, AttentionCheck, Conscientiousness, TimeofSemester, Extraversion, gender, Intrinsic, Mood, Neuroticism, NFC, Openness, Persistence, SelfEsteem, Stress, Temperatureinlab, SubjectiveTemp, SubjectiveLight, SubjectiveSpace, YearinCollege
rf, 200, 3, 0.35, 12345, 0.00379900084632702, 2.62533393437147, -0.847208999099029, -0.0644101171372049, 2.5195524420965, 3.04039003233818, 2.82563939501293, -1.09244954696764, 6.17501003464058, 0.0652737541970431, 2.06424654297414, 4.11628510104424, 4.10105078574111, 1.24599540372611, 3.98933601197912, 2.54788230979137, 4.1022703125822, 0.757464367963991, 0.269985318196116, -1.19158959570438, 2.94576327310325
crf, 200, 3, 0.4, 12345, 0.49732205824919, 0.000254030631346525, -0.000103762778630808, -0.00011859290580397, -6.70681696097544e-05, 0.000569457216155737, -3.44701502702185e-05, -3.13843792759048e-05, 0.000311878895162491, 5.50994781674544e-06, 5.8919601824475e-05, 2.70608745493559e-05, 0.00060599533167449, 0.000257138605203852, 6.3412986563209e-05, -0.000109097382163133, 0.000369220729380927, 0.000104399673440658, 0.000108173602512523, -0.000188189670032804, 0.00023057357217058
rf, 200, 3, 0.4, 12345, 0.00688143190457353, 4.15968180157879, 0.0858798568122803, 0.453966348133642, 1.73609492353414, 4.05280642353435, 4.2884397574824, 0.993857840891701, 7.14859890867966, 1.50453491944937, 2.09800667403179, 5.98606106094276, 5.5818628655306, 2.08170690760349, 2.45571859825771, 2.69145737807139, 4.16223747409585, 0.841005440955794, 0.333151289448437, -0.516671464546222, 3.91848179318919
crf, 200, 3, 0.45, 12345, 0.532807352371658, 0.000102005614779479, -9.66678034693436e-05, -0.00037480086368836, 5.11154330729395e-05, 0.00081731914723412, 4.39384428322324e-05, -9.92944551737797e-06, 0.000243371687953184, -0.000191002576460577, 0.000129033375927778, -8.54617435535858e-05, 0.000563861241556761, 0.000124107747955143, 1.54111366930263e-05, 0.000206972692457491, 0.000325207266089084, 0.000176644924676249, -2.96737002846433e-05, -0.000208535092956889, 0.000135855838199525
rf, 200, 3, 0.45, 12345, 0.00419191957634913, 4.98972315971719, 1.50618959305118, -0.764643877063976, 2.81161258146047, 2.10071793912971, 2.39861384382331, 0.359787297077921, 7.74507850911039, -0.0372745435721915, 2.48441607861886, 5.87662094371799, 4.83766152620688, 1.84800845344304, 2.80332476723616, 1.65624920908088, 1.22255831056185, 1.23689713912667, 0.597942771237734, 0.0847380605857245, 2.84305645313635
crf, 200, 3, 0.5, 12345, 0.580282387897504, 0.000198134438287315, -0.000196433721069106, -0.000152421752149428, 0.000347015514437079, 0.000719344000114116, -0.000114723169966704, 0.000249328878434063, 0.000282270844185646, 9.1113454922124e-05, 1.46346694134513e-05, 4.65039407919313e-05, 0.000246819620416132, 0.000354380273195843, -1.0913608214843e-05, -3.6245369891158e-05, 0.000398016361840903, 0.000175952541059822, 9.08047022308865e-06, 6.10805373704881e-05, 0.000174665021451711
rf, 200, 3, 0.5, 12345, 0.00559425559462677, 3.14584284114529, -0.180961110069257, -2.15009717208706, 2.24978904364346, 0.905825152020329, 0.875805445568072, -0.515993768437878, 6.95443825971081, 2.1876989297696, 1.49726435135614, 4.59113317586795, 3.4146609283358, 0.577026666065197, 0.353134528887416, 1.92375169878818, 2.73543799405898, 0.438764905465324, -0.161420339741347, -1.45636585935323, 3.03946185432307
crf, 200, 3, 0.55, 12345, 0.619604130019003, 7.74760792994903e-05, -2.69678643375616e-05, -9.50807076495404e-05, 0.000226362343543199, 0.000546276962229541, 0.00016162312298089, 0.000208491922113483, 0.000284187531605181, -5.52130860016423e-05, 0.00029893485583433, 5.02641339942241e-05, 0.000649447078963289, 0.000133024071091312, -5.51750922123045e-05, 0.000114014549696167, 0.000297238688669877, 0.000261400206510281, 0.000130206352130079, 4.15573211306496e-06, 0.00035412536648478
rf, 200, 3, 0.55, 12345, 0.00679626144922577, 3.83642688968973, 0.414991923224567, -0.758042353862251, 2.43170958862994, 2.04697530166762, 1.40440034031386, -0.0856299389937065, 7.00013300890594, 1.71806813684184, 2.11208336832321, 4.91399031651213, 5.52400515441605, 3.09691408815846, 4.60492027291397, 1.49932011034339, 4.28274017976158, 0.117322170863381, -0.997295904735949, 2.36696793054587, 4.41926336779406
crf, 200, 3, 0.6, 12345, 0.637530020560228, 0.000392296957755911, -6.39523670110519e-05, 7.11300301388616e-05, 0.000342343057741189, 0.000510380794664219, 5.36992342681026e-05, -6.73590937666859e-05, 0.000341052479245023, 0.000132639504014868, 5.34489116951889e-05, -2.30198659606802e-05, 0.000762215778279417, 8.0364754678289e-05, -0.000143744852107965, -8.09510740139642e-05, 0.000263208663524132, 0.00025230063406359, -7.6272637999887e-05, -0.000129024852500504, 0.000245976624399911
rf, 200, 3, 0.6, 12345, 0.00389969813106183, 4.59901349418769, -1.35100691263434, 0.49033885470041, 0.773941866616854, 2.22251539855296, 0.897587091714181, 1.30471686317034, 7.21230350223259, 2.16529293714143, 5.01627010450213, 5.00798303068001, 4.37366941676963, 0.598495239664759, 3.56319364175528, 1.25898780064597, 4.74283272316013, 1.79119895371883, -1.9330579004865, -1.63073189750811, 4.06898838370332
crf, 200, 3, 0.65, 12345, 0.684282672757405, 0.000269438080030072, -0.000170138734844821, -0.000199174805752841, 0.000216253850274098, 0.00107496670313521, 0.000147697925328552, 2.44194235298659e-06, 0.000425260447900465, 9.9111551672641e-05, -2.36826730247208e-05, 0.00018322553548941, 0.000824258160312081, 0.00016121111514317, 0.000390699297557631, 0.000127798967135545, 0.000445636110722772, 0.00015964875510765, 4.43733795807786e-05, -0.000201907549651355, 0.000341336663120473
rf, 200, 3, 0.65, 12345, 0.00541269694634463, 3.68408811397434, 0.08071521677173, 0.181551336959617, 0.541829144469891, 2.0516499157846, 1.52018567582861, 0.0520047826719105, 6.24713594058632, 0.449501274959297, 0.564058078587884, 5.21127740394366, 3.13338642343976, 1.20530383371999, 4.96539408098882, 2.16549481055843, 3.41882697747641, 2.66669604858121, -2.10382654108045, 0.108418077241639, 3.9149270801051
crf, 200, 3, 0.7, 12345, 0.693766947147558, 0.000522892919799142, -0.000341378098348143, 9.69455421973561e-06, 5.68035609561814e-05, 0.000532534543300352, -0.000107251636538549, -0.000184893068215349, 0.000188264065135367, -6.49519252438558e-05, 0.00029585590835746, 0.000109104070426182, 0.00113504496591739, 0.00042699452863446, 6.54149633821228e-05, -0.000395209962988237, 0.0003441734866173, 0.000313759325733291, 8.56925929018899e-05, -0.000444606048207499, 0.000338344234633427
rf, 200, 3, 0.7, 12345, 0.0077347760223333, 3.50958073584198, 1.42794797812659, -0.139586311866067, 2.81398581963045, 2.06694058881541, 2.12753497386678, 0.0697940121766319, 7.27125860409864, 0.993136890993692, 2.54624515025428, 4.89263041251221, 6.29064289988947, 4.1404127372928, 3.82735514819152, 0.430836565139809, 5.11406471571026, 1.78018301522342, 0.513497331683567, 1.37851050279436, 3.16622935128798
crf, 200, 3, 0.75, 12345, 0.727191579277566, 6.201260870656e-05, -0.000279982118555699, -0.000399601978961811, 1.42341590830743e-05, 0.000628957683933622, -0.000108377319470201, -4.34514928630939e-05, 0.000365596283859751, -0.000179766974457572, 2.55105479560502e-05, -9.09842696200856e-05, 0.000838414455871456, 0.000238885144076893, 1.41363980401385e-05, 6.4314930279576e-05, 0.000430018167789192, -4.43208503865815e-05, 6.8687156411551e-05, 5.14984180093327e-05, 0.000342486341757723
rf, 200, 3, 0.75, 12345, 0.00601820970407775, 3.9050623689955, 2.35372654362418, 1.93426439125796, 3.24630351983979, 2.42769598022432, 3.86551672146335, -0.474933442287249, 4.19392863337421, 2.61904077634971, 2.40313484700834, 4.67748161602864, 3.27412305494998, 2.84252608261878, 1.62984096631149, 1.99476205072546, 3.58277900979641, 1.03613911054897, 0.565325509921749, -2.02847022715536, 4.14450336622121
crf, 200, 3, 0.8, 12345, 0.739006882207097, 0.00038141006528324, -0.000265966689087274, -0.000180455926330119, 0.000149512737205097, 0.000481306247520263, -0.000344228729202135, 8.1131959442821e-05, 0.000229167141163866, -8.5836036338677e-05, -0.00019446395142214, 9.21309358187604e-05, 0.000557215251234793, 0.000355098597301424, 4.83604046715107e-05, -0.000231369492181388, 0.000270659255008791, 0.000147003226353743, -0.000123568218701881, 1.54837840697158e-05, 9.48401698102161e-05
rf, 200, 3, 0.8, 12345, 0.00592301979867125, 2.88219014003943, 0.397542480684749, 0.334750381667679, 1.78161818847463, 1.21330063754699, 2.9845460069197, 1.1672028672675, 6.05148451429407, 1.3693955844675, 1.32339446026848, 4.11250913988956, 3.08730737351195, 0.77428818081019, 0.724816858471453, 0.162005812185396, 3.6364927819517, 1.7064727743787, -0.117853451223402, 1.15050102824671, 2.15619757873852
crf, 200, 3, 0.85, 12345, 0.757073219204235, 6.60083450586213e-05, -0.000157669790440775, -0.000416029093646876, 0.000445876552381386, 0.000915776177202503, -0.00015971732262177, 0.000168226152065527, 0.000451901694949365, -2.38131913292418e-05, 0.000265738813278039, 4.69922388118047e-05, 0.000839585451252148, 0.000200320027959084, 3.61537465431797e-05, -0.000145102581961381, 0.000815576487542984, 0.00024703320886535, -3.59046960371548e-07, -0.00021807929379819, 0.0004125102706329
rf, 200, 3, 0.85, 12345, 0.00199147000184573, 2.6309639181624, -0.462038585693401, -0.558851428762501, 1.12792987725663, 2.43463506819737, 0.46795667868376, 2.19047634820907, 3.87762142504258, 1.14284247629018, 1.82698183846547, 3.21685344732509, 3.57671901523924, 0.424667922493784, 1.29795005849602, -0.634569399364246, 2.80876714347515, 2.11123847382658, -1.42908866390449, -0.860228798804147, 3.13274225743863
crf, 200, 3, 0.9, 12345, 0.775805673894925, -6.61818085794165e-06, 6.6468176707245e-05, -5.20409787403538e-05, 0.000400231169091159, 0.000921393778792322, 8.45803716629871e-05, -0.000458464748941371, 0.000583403384594173, -0.000124933438718645, -0.000479036827489562, 0.000201508976356529, 0.00145935365918521, 0.000766355292369088, 0.000958552709837134, -0.000229004384828784, 0.000839090911342356, 0.000790857528540876, -5.83619102235943e-05, -9.90656796456351e-05, 0.000318046820347523
rf, 200, 3, 0.9, 12345, 0.00266757560994908, 1.42830521817623, 0.751141170154505, -0.951630821084413, 3.27779196691028, 1.23164201196295, 2.2612277276925, 1.32820375764469, 1.61873517463009, 3.37029100472617, -0.0425891989175498, 2.62530116694525, 2.12758586138873, 0.364578601286464, 1.74305818774703, 0.476650038751859, 1.77793196869954, 1.01543267010839, -1.57587949758658, -0.885601026044392, 1.70676664402062
crf, 300, 3, 0.632, 12345, 0.67021052997611, 0.000108095571121711, -0.000320709056149827, 6.53004711903206e-06, 5.65088918045748e-05, 0.000754856860053542, -0.000162259409054515, 8.10755112145213e-05, 0.000434354276657468, 0.000120202639631121, 3.0949603037915e-05, 0.000116962818885531, 0.000779971936261125, 0.000249261015642026, 6.92595807198578e-05, -4.95194982333561e-05, 0.000618471437529478, 0.000256227167344403, -3.45593849356518e-05, -0.000289493649952252, 0.000251527861767226
rf, 300, 3, 0.632, 12345, 0.0054748660738448, 5.26714326378099, 0.0944605684342269, 0.301320351905247, 4.2121557937942, 2.79666933144294, 0.595181617743353, 0.135384815828358, 7.30884044927179, 1.82782511873252, 2.21599734635853, 7.17215010183406, 5.25606422964735, 2.04052547588832, 4.10731072100383, 3.40030498848539, 3.51842990201244, 0.686584384778333, -1.58221093214354, -0.952687341167106, 3.66982822504968
